1,2,3,4,5,6,a,b,c,d,e,f
33.843033,32.917603,32.395138,31.292601,21.260778,26.515507,0.684144586,0.676644113,0.673401586,0.68601877,0.901100993,0.818685885
33.847923,32.9217,32.398449,31.293547,21.261721,26.517239,0.68444357,0.676893945,0.673606761,0.686084505,0.901605137,0.81892182
33.847923,32.9217,32.398449,31.293547,21.261721,26.517239,0.68444357,0.676893945,0.673606761,0.686084505,0.901605137,0.81892182
33.847923,32.9217,32.398449,31.293547,21.261721,26.517239,0.68444357,0.676893945,0.673606761,0.686084505,0.901605137,0.81892182
33.850132,32.926746,32.403336,31.297804,21.260778,26.520544,0.684578632,0.677201646,0.673909596,0.686380311,0.901100993,0.81937203
33.850132,32.926746,32.403336,31.297804,21.260778,26.520544,0.684578632,0.677201646,0.673909596,0.686380311,0.901100993,0.81937203
34.112335,33.179417,32.67757,31.558702,21.257792,26.669617,0.700610202,0.692609304,0.690903198,0.70450935,0.899504623,0.839678889
34.11549,33.183674,32.679146,31.561068,21.257162,26.670563,0.700803104,0.692868893,0.691000859,0.704673756,0.899167813,0.839807754
34.11549,33.183674,32.679146,31.561068,21.257162,26.670563,0.700803104,0.692868893,0.691000859,0.704673756,0.899167813,0.839807754
34.11549,33.183674,32.679146,31.561068,21.257162,26.670563,0.700803104,0.692868893,0.691000859,0.704673756,0.899167813,0.839807754
34.118805,33.185566,32.681984,31.563589,21.258734,26.671192,0.701005789,0.692984265,0.691176723,0.704848933,0.900008233,0.839893437
34.118805,33.185566,32.681984,31.563589,21.258734,26.671192,0.701005789,0.692984265,0.691176723,0.704848933,0.900008233,0.839893437
34.118805,33.185566,32.681984,31.563589,21.258734,26.671192,0.701005789,0.692984265,0.691176723,0.704848933,0.900008233,0.839893437
34.12196,33.189827,32.685928,31.567532,21.258734,26.67308,0.701198692,0.693244097,0.691421123,0.705122921,0.900008233,0.840150622
34.12196,33.189827,32.685928,31.567532,21.258734,26.67308,0.701198692,0.693244097,0.691421123,0.705122921,0.900008233,0.840150622
34.12196,33.189827,32.685928,31.567532,21.258734,26.67308,0.701198692,0.693244097,0.691421123,0.705122921,0.900008233,0.840150622
34.125271,33.193928,32.687977,31.56958,21.257006,26.67371,0.701401132,0.693494173,0.691548094,0.70526523,0.899084413,0.840236441
34.125271,33.193928,32.687977,31.56958,21.257006,26.67371,0.701401132,0.693494173,0.691548094,0.70526523,0.899084413,0.840236441
34.125271,33.193928,32.687977,31.56958,21.257006,26.67371,0.701401132,0.693494173,0.691548094,0.70526523,0.899084413,0.840236441
34.129532,33.196766,32.690186,31.573996,21.258421,26.674654,0.701661657,0.693667231,0.691684981,0.705572085,0.899840898,0.840365034
34.129532,33.196766,32.690186,31.573996,21.258421,26.674654,0.701661657,0.693667231,0.691684981,0.705572085,0.899840898,0.840365034
34.129532,33.196766,32.690186,31.573996,21.258421,26.674654,0.701661657,0.693667231,0.691684981,0.705572085,0.899840898,0.840365034
34.129532,33.196766,32.690186,31.573996,21.258421,26.674654,0.701661657,0.693667231,0.691684981,0.705572085,0.899840898,0.840365034
34.13253,33.200867,32.694759,31.577148,21.257162,26.677015,0.701844961,0.693917307,0.691968358,0.705791108,0.899167813,0.840686651
34.13253,33.200867,32.694759,31.577148,21.257162,26.677015,0.701844961,0.693917307,0.691968358,0.705791108,0.899167813,0.840686651
34.13253,33.200867,32.694759,31.577148,21.257162,26.677015,0.701844961,0.693917307,0.691968358,0.705791108,0.899167813,0.840686651
34.134895,33.204967,32.697124,31.579355,21.257162,26.678118,0.701989561,0.694167321,0.692114911,0.705944466,0.899167813,0.840836903
34.134895,33.204967,32.697124,31.579355,21.257162,26.678118,0.701989561,0.694167321,0.692114911,0.705944466,0.899167813,0.840836903
34.134895,33.204967,32.697124,31.579355,21.257162,26.678118,0.701989561,0.694167321,0.692114911,0.705944466,0.899167813,0.840836903
34.13821,33.207649,32.700909,31.581877,21.258734,26.678747,0.702192246,0.694330867,0.692349458,0.706119713,0.900008233,0.840922586
34.13821,33.207649,32.700909,31.581877,21.258734,26.678747,0.702192246,0.694330867,0.692349458,0.706119713,0.900008233,0.840922586
34.13821,33.207649,32.700909,31.581877,21.258734,26.678747,0.702192246,0.694330867,0.692349458,0.706119713,0.900008233,0.840922586
34.141682,33.212379,32.702961,31.58503,21.257006,26.680323,0.702404531,0.694619299,0.692476616,0.706338805,0.899084413,0.84113727
34.141682,33.212379,32.702961,31.58503,21.257006,26.680323,0.702404531,0.694619299,0.692476616,0.706338805,0.899084413,0.84113727
34.141682,33.212379,32.702961,31.58503,21.257006,26.680323,0.702404531,0.694619299,0.692476616,0.706338805,0.899084413,0.84113727
34.14389,33.215691,32.706116,31.588655,21.258892,26.680952,0.702539532,0.694821262,0.692672123,0.706590696,0.900092703,0.841222953
34.154461,33.229099,32.715103,31.595436,21.259678,26.682055,0.703185862,0.69563887,0.693229025,0.707061888,0.900512913,0.841373205
34.154461,33.229099,32.715103,31.595436,21.259678,26.682055,0.703185862,0.69563887,0.693229025,0.707061888,0.900512913,0.841373205
34.158878,33.231781,32.718098,31.598745,21.260149,26.681738,0.703455925,0.695802416,0.693414618,0.707291821,0.900764718,0.841330023
34.158878,33.231781,32.718098,31.598745,21.260149,26.681738,0.703455925,0.695802416,0.693414618,0.707291821,0.900764718,0.841330023
34.158878,33.231781,32.718098,31.598745,21.260149,26.681738,0.703455925,0.695802416,0.693414618,0.707291821,0.900764718,0.841330023
34.162033,33.235565,32.720467,31.601269,21.259363,26.682684,0.703648828,0.696033161,0.693561419,0.707467206,0.900344508,0.841458888
34.162033,33.235565,32.720467,31.601269,21.259363,26.682684,0.703648828,0.696033161,0.693561419,0.707467206,0.900344508,0.841458888
34.162033,33.235565,32.720467,31.601269,21.259363,26.682684,0.703648828,0.696033161,0.693561419,0.707467206,0.900344508,0.841458888
34.162033,33.235565,32.720467,31.601269,21.259363,26.682684,0.703648828,0.696033161,0.693561419,0.707467206,0.900344508,0.841458888
34.164398,33.239666,32.724091,31.604107,21.260935,26.68536,0.703793428,0.696283236,0.69378599,0.70766441,0.901184928,0.841823415
34.164398,33.239666,32.724091,31.604107,21.260935,26.68536,0.703793428,0.696283236,0.69378599,0.70766441,0.901184928,0.841823415
34.164398,33.239666,32.724091,31.604107,21.260935,26.68536,0.703793428,0.696283236,0.69378599,0.70766441,0.901184928,0.841823415
34.167397,33.243454,32.727089,31.607574,21.260149,26.684887,0.703976793,0.696514225,0.693971768,0.707905322,0.900764718,0.841758982
34.167397,33.243454,32.727089,31.607574,21.260149,26.684887,0.703976793,0.696514225,0.693971768,0.707905322,0.900764718,0.841758982
34.167397,33.243454,32.727089,31.607574,21.260149,26.684887,0.703976793,0.696514225,0.693971768,0.707905322,0.900764718,0.841758982
34.171341,33.248501,32.728981,31.60915,21.260149,26.684572,0.704217936,0.696821987,0.694089011,0.708014834,0.900764718,0.841716073
34.171341,33.248501,32.728981,31.60915,21.260149,26.684572,0.704217936,0.696821987,0.694089011,0.708014834,0.900764718,0.841716073
34.171341,33.248501,32.728981,31.60915,21.260149,26.684572,0.704217936,0.696821987,0.694089011,0.708014834,0.900764718,0.841716073
34.175285,33.252441,32.734184,31.611832,21.261091,26.687248,0.704459079,0.697062245,0.694411428,0.708201198,0.901268328,0.8420806
34.175285,33.252441,32.734184,31.611832,21.261091,26.687248,0.704459079,0.697062245,0.694411428,0.708201198,0.901268328,0.8420806
34.175285,33.252441,32.734184,31.611832,21.261091,26.687248,0.704459079,0.697062245,0.694411428,0.708201198,0.901268328,0.8420806
34.179546,33.257648,32.736549,31.614195,21.262035,26.688507,0.704719605,0.697379763,0.694557981,0.708365396,0.901773008,0.842252102
34.179546,33.257648,32.736549,31.614195,21.262035,26.688507,0.704719605,0.697379763,0.694557981,0.708365396,0.901773008,0.842252102
34.179546,33.257648,32.736549,31.614195,21.262035,26.688507,0.704719605,0.697379763,0.694557981,0.708365396,0.901773008,0.842252102
34.179546,33.257648,32.736549,31.614195,21.262035,26.688507,0.704719605,0.697379763,0.694557981,0.708365396,0.901773008,0.842252102
34.182701,33.261276,32.739864,31.618294,21.261091,26.689138,0.704912507,0.697600995,0.694763403,0.708650223,0.901268328,0.842338058
34.182701,33.261276,32.739864,31.618294,21.261091,26.689138,0.704912507,0.697600995,0.694763403,0.708650223,0.901268328,0.842338058
34.182701,33.261276,32.739864,31.618294,21.261091,26.689138,0.704912507,0.697600995,0.694763403,0.708650223,0.901268328,0.842338058
34.186172,33.265533,32.742542,31.621132,21.263292,26.689924,0.70512473,0.697860584,0.694929352,0.708847428,0.902445023,0.842445127
34.186172,33.265533,32.742542,31.621132,21.263292,26.689924,0.70512473,0.697860584,0.694929352,0.708847428,0.902445023,0.842445127
34.502048,33.507973,33.06617,31.948593,21.222115,26.781546,0.724437964,0.712644365,0.714983778,0.731601734,0.880431052,0.854925959
34.502048,33.507973,33.06617,31.948593,21.222115,26.781546,0.724437964,0.712644365,0.714983778,0.731601734,0.880431052,0.854925959
34.502048,33.507973,33.06617,31.948593,21.222115,26.781546,0.724437964,0.712644365,0.714983778,0.731601734,0.880431052,0.854925959
34.504574,33.510498,33.068062,31.949854,21.224472,26.784063,0.724592409,0.712798337,0.715101021,0.731689357,0.881691147,0.855268827
34.504574,33.510498,33.068062,31.949854,21.224472,26.784063,0.724592409,0.712798337,0.715101021,0.731689357,0.881691147,0.855268827
34.504574,33.510498,33.068062,31.949854,21.224472,26.784063,0.724592409,0.712798337,0.715101021,0.731689357,0.881691147,0.855268827
34.505836,33.513023,33.0709,31.951588,21.223686,26.788157,0.72466957,0.71295231,0.715276885,0.731809848,0.881270937,0.855826516
34.505836,33.513023,33.0709,31.951588,21.223686,26.788157,0.72466957,0.71295231,0.715276885,0.731809848,0.881270937,0.855826516
34.505836,33.513023,33.0709,31.951588,21.223686,26.788157,0.72466957,0.71295231,0.715276885,0.731809848,0.881270937,0.855826516
34.507729,33.515072,33.072952,31.954584,21.224001,26.788471,0.724785311,0.713077256,0.715404042,0.732018031,0.881439342,0.855869289
34.507729,33.515072,33.072952,31.954584,21.224001,26.788471,0.724785311,0.713077256,0.715404042,0.732018031,0.881439342,0.855869289
34.507729,33.515072,33.072952,31.954584,21.224001,26.788471,0.724785311,0.713077256,0.715404042,0.732018031,0.881439342,0.855869289
34.508991,33.51886,33.075001,31.956003,21.225101,26.791935,0.724862472,0.713308245,0.715531014,0.732116633,0.882027422,0.856341158
34.508991,33.51886,33.075001,31.956003,21.225101,26.791935,0.724862472,0.713308245,0.715531014,0.732116633,0.882027422,0.856341158
34.508991,33.51886,33.075001,31.956003,21.225101,26.791935,0.724862472,0.713308245,0.715531014,0.732116633,0.882027422,0.856341158
34.508675,33.520435,33.077999,31.957895,21.224316,26.794138,0.724843151,0.713404287,0.715716792,0.732248103,0.881607746,0.856641253
34.508675,33.520435,33.077999,31.957895,21.224316,26.794138,0.724843151,0.713404287,0.715716792,0.732248103,0.881607746,0.856641253
34.508675,33.520435,33.077999,31.957895,21.224316,26.794138,0.724843151,0.713404287,0.715716792,0.732248103,0.881607746,0.856641253
34.508675,33.520435,33.077999,31.957895,21.224316,26.794138,0.724843151,0.713404287,0.715716792,0.732248103,0.881607746,0.856641253
34.510254,33.524063,33.080051,31.959156,21.224472,26.798389,0.724939694,0.713625519,0.71584395,0.732335726,0.881691147,0.857220328
34.510254,33.524063,33.080051,31.959156,21.224472,26.798389,0.724939694,0.713625519,0.71584395,0.732335726,0.881691147,0.857220328
34.510254,33.524063,33.080051,31.959156,21.224472,26.798389,0.724939694,0.713625519,0.71584395,0.732335726,0.881691147,0.857220328
34.51199,33.526588,33.080997,31.962782,21.223372,26.800278,0.725045836,0.713779492,0.715902571,0.732587686,0.881103067,0.857477649
34.51199,33.526588,33.080997,31.962782,21.223372,26.800278,0.725045836,0.713779492,0.715902571,0.732587686,0.881103067,0.857477649
34.51199,33.526588,33.080997,31.962782,21.223372,26.800278,0.725045836,0.713779492,0.715902571,0.732587686,0.881103067,0.857477649
34.512146,33.52911,33.083046,31.964832,21.225416,26.803112,0.725055375,0.713933281,0.716029542,0.732730135,0.882195826,0.857863699
34.512146,33.52911,33.083046,31.964832,21.225416,26.803112,0.725055375,0.713933281,0.716029542,0.732730135,0.882195826,0.857863699
34.512146,33.52911,33.083046,31.964832,21.225416,26.803112,0.725055375,0.713933281,0.716029542,0.732730135,0.882195826,0.857863699
34.514042,33.531162,33.087147,31.96767,21.225887,26.804214,0.7251713,0.71405841,0.716283671,0.732927339,0.882447631,0.858013815
34.514042,33.531162,33.087147,31.96767,21.225887,26.804214,0.7251713,0.71405841,0.716283671,0.732927339,0.882447631,0.858013815
34.51767,33.539997,33.091877,31.97303,21.227144,26.808149,0.725393122,0.714597161,0.716576778,0.73329979,0.883119646,0.858549844
34.517986,33.542046,33.093456,31.972715,21.229502,26.810984,0.725412443,0.714722107,0.716674624,0.733277901,0.884380276,0.85893603
34.517986,33.542046,33.093456,31.972715,21.229502,26.810984,0.725412443,0.714722107,0.716674624,0.733277901,0.884380276,0.85893603
34.517986,33.542046,33.093456,31.972715,21.229502,26.810984,0.725412443,0.714722107,0.716674624,0.733277901,0.884380276,0.85893603
34.520035,33.546146,33.096294,31.975395,21.228716,26.810354,0.725537722,0.714972122,0.716850488,0.733464127,0.883960066,0.858850211
34.520035,33.546146,33.096294,31.975395,21.228716,26.810354,0.725537722,0.714972122,0.716850488,0.733464127,0.883960066,0.858850211
34.520035,33.546146,33.096294,31.975395,21.228716,26.810354,0.725537722,0.714972122,0.716850488,0.733464127,0.883960066,0.858850211
34.521297,33.548828,33.09803,31.978865,21.229973,26.813503,0.725614883,0.715135668,0.716958064,0.733705247,0.884632081,0.859279171
34.521297,33.548828,33.09803,31.978865,21.229973,26.813503,0.725614883,0.715135668,0.716958064,0.733705247,0.884632081,0.859279171
34.521297,33.548828,33.09803,31.978865,21.229973,26.813503,0.725614883,0.715135668,0.716958064,0.733705247,0.884632081,0.859279171
34.521297,33.548828,33.09803,31.978865,21.229973,26.813503,0.725614883,0.715135668,0.716958064,0.733705247,0.884632081,0.859279171
34.524139,33.552616,33.099922,31.979811,21.230444,26.814762,0.725788648,0.715366657,0.717075306,0.733770981,0.884883886,0.859450673
34.524139,33.552616,33.099922,31.979811,21.230444,26.814762,0.725788648,0.715366657,0.717075306,0.733770981,0.884883886,0.859450673
34.524139,33.552616,33.099922,31.979811,21.230444,26.814762,0.725788648,0.715366657,0.717075306,0.733770981,0.884883886,0.859450673
34.525402,33.554508,33.101974,31.981703,21.230759,26.819012,0.725865871,0.715482029,0.717202464,0.733902451,0.885052291,0.860029612
34.525402,33.554508,33.101974,31.981703,21.230759,26.819012,0.725865871,0.715482029,0.717202464,0.733902451,0.885052291,0.860029612
34.525402,33.554508,33.101974,31.981703,21.230759,26.819012,0.725865871,0.715482029,0.717202464,0.733902451,0.885052291,0.860029612
34.527611,33.557346,33.104652,31.982649,21.231388,26.820114,0.726000933,0.715655088,0.717368413,0.733968186,0.885388566,0.860179727
34.527611,33.557346,33.104652,31.982649,21.231388,26.820114,0.726000933,0.715655088,0.717368413,0.733968186,0.885388566,0.860179727
34.527611,33.557346,33.104652,31.982649,21.231388,26.820114,0.726000933,0.715655088,0.717368413,0.733968186,0.885388566,0.860179727
34.529186,33.559872,33.105286,31.984068,21.233116,26.82279,0.726097231,0.715809121,0.7174077,0.734066788,0.886312386,0.860544254
34.529186,33.559872,33.105286,31.984068,21.233116,26.82279,0.726097231,0.715809121,0.7174077,0.734066788,0.886312386,0.860544254
34.529186,33.559872,33.105286,31.984068,21.233116,26.82279,0.726097231,0.715809121,0.7174077,0.734066788,0.886312386,0.860544254
34.529663,33.563183,33.105759,31.984541,21.23296,26.826096,0.726126396,0.716011023,0.717437011,0.734099655,0.886228985,0.860994601
34.529663,33.563183,33.105759,31.984541,21.23296,26.826096,0.726126396,0.716011023,0.717437011,0.734099655,0.886228985,0.860994601
34.529663,33.563183,33.105759,31.984541,21.23296,26.826096,0.726126396,0.716011023,0.717437011,0.734099655,0.886228985,0.860994601
34.529663,33.563183,33.105759,31.984541,21.23296,26.826096,0.726126396,0.716011023,0.717437011,0.734099655,0.886228985,0.860994601
34.532345,33.566025,33.108124,31.985329,21.234531,26.827513,0.726290378,0.716184326,0.717583564,0.734154411,0.887068871,0.861187626
34.532345,33.566025,33.108124,31.985329,21.234531,26.827513,0.726290378,0.716184326,0.717583564,0.734154411,0.887068871,0.861187626
34.532345,33.566025,33.108124,31.985329,21.234531,26.827513,0.726290378,0.716184326,0.717583564,0.734154411,0.887068871,0.861187626
34.736847,33.793972,33.352444,32.180843,21.257477,26.928425,0.738794003,0.730084337,0.73272347,0.747740107,0.899336218,0.87493395
34.739685,33.798389,33.35355,32.182735,21.258577,26.928425,0.738967524,0.730353681,0.732792006,0.747871576,0.899924298,0.87493395
34.739685,33.798389,33.35355,32.182735,21.258577,26.928425,0.738967524,0.730353681,0.732792006,0.747871576,0.899924298,0.87493395
34.739685,33.798389,33.35355,32.182735,21.258577,26.928425,0.738967524,0.730353681,0.732792006,0.747871576,0.899924298,0.87493395
34.742527,33.800598,33.356544,32.186363,21.257792,26.929213,0.739141289,0.730488384,0.732977536,0.748123675,0.899504623,0.875041292
34.742527,33.800598,33.356544,32.186363,21.257792,26.929213,0.739141289,0.730488384,0.732977536,0.748123675,0.899504623,0.875041292
34.742527,33.800598,33.356544,32.186363,21.257792,26.929213,0.739141289,0.730488384,0.732977536,0.748123675,0.899504623,0.875041292
34.742527,33.800598,33.356544,32.186363,21.257792,26.929213,0.739141289,0.730488384,0.732977536,0.748123675,0.899504623,0.875041292
34.745525,33.804539,33.359699,32.187309,21.25952,26.930788,0.739324592,0.730728703,0.733173044,0.74818941,0.900428443,0.87525584
34.745525,33.804539,33.359699,32.187309,21.25952,26.930788,0.739324592,0.730728703,0.733173044,0.74818941,0.900428443,0.87525584
34.745525,33.804539,33.359699,32.187309,21.25952,26.930788,0.739324592,0.730728703,0.733173044,0.74818941,0.900428443,0.87525584
34.745365,33.807381,33.362698,32.189045,21.258577,26.932203,0.739314809,0.730902006,0.733358885,0.74831004,0.899924298,0.875448592
34.745365,33.807381,33.362698,32.189045,21.258577,26.932203,0.739314809,0.730902006,0.733358885,0.74831004,0.899924298,0.875448592
34.745365,33.807381,33.362698,32.189045,21.258577,26.932203,0.739314809,0.730902006,0.733358885,0.74831004,0.899924298,0.875448592
34.74789,33.810852,33.365852,32.19141,21.259678,26.932835,0.739469192,0.731113664,0.73355433,0.748474377,0.900512913,0.875534684
34.74789,33.810852,33.365852,32.19141,21.259678,26.932835,0.739469192,0.731113664,0.73355433,0.748474377,0.900512913,0.875534684
34.74789,33.810852,33.365852,32.19141,21.259678,26.932835,0.739469192,0.731113664,0.73355433,0.748474377,0.900512913,0.875534684
34.749626,33.813374,33.367271,32.192356,21.259834,26.931732,0.739575335,0.731267454,0.733642262,0.748540111,0.900596313,0.875384432
34.749626,33.813374,33.367271,32.192356,21.259834,26.931732,0.739575335,0.731267454,0.733642262,0.748540111,0.900596313,0.875384432
34.749626,33.813374,33.367271,32.192356,21.259834,26.931732,0.739575335,0.731267454,0.733642262,0.748540111,0.900596313,0.875384432
34.750416,33.818737,33.370583,32.194248,21.259993,26.934093,0.739623637,0.731594485,0.733847499,0.748671581,0.900681317,0.87570605
34.750416,33.818737,33.370583,32.194248,21.259993,26.934093,0.739623637,0.731594485,0.733847499,0.748671581,0.900681317,0.87570605
34.750416,33.818737,33.370583,32.194248,21.259993,26.934093,0.739623637,0.731594485,0.733847499,0.748671581,0.900681317,0.87570605
34.750416,33.818737,33.370583,32.194248,21.259993,26.934093,0.739623637,0.731594485,0.733847499,0.748671581,0.900681317,0.87570605
34.752785,33.821262,33.371056,32.195984,21.26125,26.932676,0.739768482,0.731748457,0.733876809,0.74879221,0.901353332,0.875513025
34.752785,33.821262,33.371056,32.195984,21.26125,26.932676,0.739768482,0.731748457,0.733876809,0.74879221,0.901353332,0.875513025
34.752785,33.821262,33.371056,32.195984,21.26125,26.932676,0.739768482,0.731748457,0.733876809,0.74879221,0.901353332,0.875513025
34.753571,33.825996,33.375473,32.198978,21.261721,26.93425,0.739816539,0.732037132,0.73415052,0.749000255,0.901605137,0.875727437
34.753571,33.825996,33.375473,32.198978,21.261721,26.93425,0.739816539,0.732037132,0.73415052,0.749000255,0.901605137,0.875727437
34.753571,33.825996,33.375473,32.198978,21.261721,26.93425,0.739816539,0.732037132,0.73415052,0.749000255,0.901605137,0.875727437
34.762726,33.840508,33.386829,32.208595,21.264078,26.934566,0.740376292,0.732922062,0.734854223,0.749668512,0.902865232,0.875770482
34.762726,33.840508,33.386829,32.208595,21.264078,26.934566,0.740376292,0.732922062,0.734854223,0.749668512,0.902865232,0.875770482
34.762726,33.840508,33.386829,32.208595,21.264078,26.934566,0.740376292,0.732922062,0.734854223,0.749668512,0.902865232,0.875770482
34.763988,33.843979,33.390774,32.207649,21.265335,26.93425,0.740453453,0.73313372,0.735098685,0.749602777,0.903537247,0.875727437
34.763988,33.843979,33.390774,32.207649,21.265335,26.93425,0.740453453,0.73313372,0.735098685,0.749602777,0.903537247,0.875727437
34.763988,33.843979,33.390774,32.207649,21.265335,26.93425,0.740453453,0.73313372,0.735098685,0.749602777,0.903537247,0.875727437
34.764618,33.849342,33.393612,32.210804,21.266436,26.935511,0.740491973,0.733460751,0.735274549,0.749822009,0.904125862,0.875899211
34.764618,33.849342,33.393612,32.210804,21.266436,26.935511,0.740491973,0.733460751,0.735274549,0.749822009,0.904125862,0.875899211
34.764618,33.849342,33.393612,32.210804,21.266436,26.935511,0.740491973,0.733460751,0.735274549,0.749822009,0.904125862,0.875899211
34.767143,33.854393,33.398975,32.214905,21.26675,26.935196,0.740646356,0.733768757,0.735606881,0.750106975,0.904293732,0.875856302
34.767143,33.854393,33.398975,32.214905,21.26675,26.935196,0.740646356,0.733768757,0.735606881,0.750106975,0.904293732,0.875856302
34.767143,33.854393,33.398975,32.214905,21.26675,26.935196,0.740646356,0.733768757,0.735606881,0.750106975,0.904293732,0.875856302
34.769825,33.857548,33.40229,32.216007,21.267065,26.936613,0.740810338,0.733961146,0.735812303,0.75018355,0.904462137,0.876049327
34.769825,33.857548,33.40229,32.216007,21.267065,26.936613,0.740810338,0.733961146,0.735812303,0.75018355,0.904462137,0.876049327
34.769825,33.857548,33.40229,32.216007,21.267065,26.936613,0.740810338,0.733961146,0.735812303,0.75018355,0.904462137,0.876049327
34.769825,33.857548,33.40229,32.216007,21.267065,26.936613,0.740810338,0.733961146,0.735812303,0.75018355,0.904462137,0.876049327
34.77298,33.862122,33.405758,32.219162,21.268164,26.937084,0.741003241,0.734240065,0.736027206,0.750402782,0.905049682,0.876113487
34.77298,33.862122,33.405758,32.219162,21.268164,26.937084,0.741003241,0.734240065,0.736027206,0.750402782,0.905049682,0.876113487
34.77298,33.862122,33.405758,32.219162,21.268164,26.937084,0.741003241,0.734240065,0.736027206,0.750402782,0.905049682,0.876113487
34.776295,33.868904,33.411438,32.22121,21.268322,26.939604,0.741205926,0.734653625,0.736379182,0.750545091,0.905134152,0.876456763
34.776295,33.868904,33.411438,32.22121,21.268322,26.939604,0.741205926,0.734653625,0.736379182,0.750545091,0.905134152,0.876456763
34.776295,33.868904,33.411438,32.22121,21.268322,26.939604,0.741205926,0.734653625,0.736379182,0.750545091,0.905134152,0.876456763
34.778191,33.872375,33.414276,32.222786,21.269579,26.941021,0.741321851,0.734865284,0.736555046,0.750654603,0.905806167,0.876649788
34.778191,33.872375,33.414276,32.222786,21.269579,26.941021,0.741321851,0.734865284,0.736555046,0.750654603,0.905806167,0.876649788
34.778191,33.872375,33.414276,32.222786,21.269579,26.941021,0.741321851,0.734865284,0.736555046,0.750654603,0.905806167,0.876649788
34.781502,33.874584,33.419956,32.226257,21.269894,26.941177,0.741524291,0.734999987,0.736907021,0.750895793,0.905974571,0.876671039
34.781502,33.874584,33.419956,32.226257,21.269894,26.941177,0.741524291,0.734999987,0.736907021,0.750895793,0.905974571,0.876671039
34.781502,33.874584,33.419956,32.226257,21.269894,26.941177,0.741524291,0.734999987,0.736907021,0.750895793,0.905974571,0.876671039
34.783237,33.880108,33.422478,32.229725,21.270208,26.94165,0.741630372,0.735336835,0.737063303,0.751136774,0.906142442,0.876735471
34.783237,33.880108,33.422478,32.229725,21.270208,26.94165,0.741630372,0.735336835,0.737063303,0.751136774,0.906142442,0.876735471
35.254623,34.322807,33.846977,32.621902,21.253706,26.928741,0.770451771,0.762332237,0.763368455,0.778388006,0.897320173,0.874976996
35.254623,34.322807,33.846977,32.621902,21.253706,26.928741,0.770451771,0.762332237,0.763368455,0.778388006,0.897320173,0.874976996
35.254623,34.322807,33.846977,32.621902,21.253706,26.928741,0.770451771,0.762332237,0.763368455,0.778388006,0.897320173,0.874976996
35.254623,34.322807,33.846977,32.621902,21.253706,26.928741,0.770451771,0.762332237,0.763368455,0.778388006,0.897320173,0.874976996
35.255413,34.327698,33.849976,32.623951,21.256063,26.927795,0.770500073,0.762630486,0.763554296,0.778530385,0.898580268,0.874848131
35.255413,34.327698,33.849976,32.623951,21.256063,26.927795,0.770500073,0.762630486,0.763554296,0.778530385,0.898580268,0.874848131
35.255413,34.327698,33.849976,32.623951,21.256063,26.927795,0.770500073,0.762630486,0.763554296,0.778530385,0.898580268,0.874848131
35.255886,34.330853,33.850449,32.625214,21.255119,26.928425,0.770528994,0.762822875,0.763583607,0.778618147,0.898075589,0.87493395
35.255886,34.330853,33.850449,32.625214,21.255119,26.928425,0.770528994,0.762822875,0.763583607,0.778618147,0.898075589,0.87493395
35.255886,34.330853,33.850449,32.625214,21.255119,26.928425,0.770528994,0.762822875,0.763583607,0.778618147,0.898075589,0.87493395
35.258095,34.335114,33.853603,32.626633,21.256535,26.92701,0.770664056,0.763082707,0.763779052,0.778716749,0.898832608,0.874741197
35.258095,34.335114,33.853603,32.626633,21.256535,26.92701,0.770664056,0.763082707,0.763779052,0.778716749,0.898832608,0.874741197
35.258095,34.335114,33.853603,32.626633,21.256535,26.92701,0.770664056,0.763082707,0.763779052,0.778716749,0.898832608,0.874741197
35.260464,34.338585,33.854233,32.628525,21.256376,26.926064,0.770808901,0.763294366,0.763818092,0.778848218,0.898747604,0.874612332
35.260464,34.338585,33.854233,32.628525,21.256376,26.926064,0.770808901,0.763294366,0.763818092,0.778848218,0.898747604,0.874612332
35.260464,34.338585,33.854233,32.628525,21.256376,26.926064,0.770808901,0.763294366,0.763818092,0.778848218,0.898747604,0.874612332
35.26141,34.342056,33.857704,32.63089,21.25732,26.926851,0.770866741,0.763506025,0.764033181,0.779012555,0.899252283,0.874719538
35.26141,34.342056,33.857704,32.63089,21.25732,26.926851,0.770866741,0.763506025,0.764033181,0.779012555,0.899252283,0.874719538
35.26141,34.342056,33.857704,32.63089,21.25732,26.926851,0.770866741,0.763506025,0.764033181,0.779012555,0.899252283,0.874719538
35.26141,34.342056,33.857704,32.63089,21.25732,26.926851,0.770866741,0.763506025,0.764033181,0.779012555,0.899252283,0.874719538
35.265354,34.346947,33.859283,32.631046,21.257948,26.927481,0.771107884,0.763804274,0.764131028,0.779023395,0.899588023,0.874805357
35.265354,34.346947,33.859283,32.631046,21.257948,26.927481,0.771107884,0.763804274,0.764131028,0.779023395,0.899588023,0.874805357
35.265354,34.346947,33.859283,32.631046,21.257948,26.927481,0.771107884,0.763804274,0.764131028,0.779023395,0.899588023,0.874805357
35.265987,34.349785,33.863384,32.634991,21.258421,26.927481,0.771146587,0.763977332,0.764385157,0.779297522,0.899840898,0.874805357
35.265987,34.349785,33.863384,32.634991,21.258421,26.927481,0.771146587,0.763977332,0.764385157,0.779297522,0.899840898,0.874805357
